query_id,clause_id,clause,explanation,score
compliance with law carveout to cap on liability,ce9a51c665,"5 Confidential Information. <omitted>
7 Indemnification and Insurance. 7.1 <omitted>
9 Limitation of Liability.
9.1 The maximum liability of one Party to the other Party and its affiliates in relation to this Agreement will be [***] (""""Liability Cap""""), provided however that:
9.1.1 The Liability Cap will not apply to any (1) material confidentiality breach under Section 5, and/or (2) indemnification obligations under Section 7.1.
9.1.2 The Liability Cap will not apply to intentional misconduct and/or gross negligence.
9.2 For the purpose of this Section, """"liability"""" means liability for any and all claims, causes of action, judgments, costs and expenses (including but not limited to reasonable attorney fees and expenses), reimbursements, losses, and any and all other liabilities and damages of any kind, whether in contract, tort (including negligence), equity, statute or otherwise arising out of, in relation to or as a result of this Agreement.","The query asks about a ""compliance with law carveout to cap on liability,"" meaning it seeks to understand whether and how the clause excludes liability related to violations of law from the general liability cap.

### Relevance to the Query:
The **Limitation of Liability** clause (Section 9) includes carveouts (exceptions) to the Liability Cap, but it does **not explicitly mention ""compliance with law"" or statutory violations** as an exception. Here’s how the clause relates to the query:

1. **General Cap on Liability**:  
   - The Liability Cap ([***]) limits most liabilities arising under the Agreement (Section 9.2).  

2. **Carveouts (Exceptions) to the Cap**:  
   The Liability Cap **does not apply** to:  
   - **Confidentiality breaches** (Section 5)  
   - **Indemnification obligations** (Section 7.1)  
   - **Intentional misconduct/gross negligence** (Section 9.1.2)  

3. **Missing Carveout for Legal Compliance**:  
   - The clause does **not** expressly exclude liability for **violations of law** (e.g., statutory fines, regulatory penalties, or damages from non-compliance).  
   - If a party’s breach of law involves **gross negligence or intentional misconduct**, it may fall under Section 9.1.2. Otherwise, statutory liabilities could still be **capped** unless another section (e.g., indemnification) covers them.  

### Key Takeaway:  
The clause does **not** include a broad carveout for ""compliance with law."" Depending on the jurisdiction and context, this could leave parties exposed to uncapped liability for legal violations **only if** they involve:  
- A breach of confidentiality (Section 5),  
- An indemnified claim (Section 7.1), or  
- Gross negligence/intentional misconduct (Section 9.1.2).  

If the parties want to ensure statutory/regulatory liabilities are uncapped, they should **explicitly add a carveout** for ""violations of law"" or similar language.  

Would you like suggested wording for such a carveout?",4
compliance with law carveout to cap on liability,c677011b32,"16.15 Limitation of Liability. EXCEPT WITH REGARD TO OBLIGATIONS TO INDEMNIFY A PARTY FOR CLAIMS MADE BY THIRD PARTIES, NEITHER PARTY SHALL BE LIABLE TO THE OTHER PARTY (OR ITS AFFILIATES) PURSUANT TO THIS AGREEMENT FOR ANY CONSEQUENTIAL, INCIDENTAL, INDIRECT, OR SPECIAL DAMAGES OR LOSSES OR ANY PUNITIVE, EXEMPLARY, TREBLE, OR SIMILAR DAMAGES ARISING OUT OF OR RELATING TO THIS AGREEMENT OR THE PERFORMANCE OF, OR FAILURE TO PERFORM, ITS OBLIGATIONS HEREUNDER, EVEN IF SUCH DAMAGES OR LOSSES ARE CAUSED BY THE SOLE, JOINT, OR CONCURRENT NEGLIGENCE, STRICT LIABILITY, OR OTHER FAULT OF THE PARTY WHOSE LIABILITY IS BEING WAIVED HEREBY.","The query asks about a **""compliance with law carveout to cap on liability""**—essentially, whether the limitation of liability clause includes an exception (carveout) for liability arising from violations of law.  

### **Relevance of the Clause to the Query:**  
The provided **Limitation of Liability** clause (Section 16.15) broadly limits both parties' liability for:  
- **Consequential, incidental, indirect, or special damages**  
- **Punitive, exemplary, treble, or similar damages**  

However, it **does not explicitly include a carveout for liability resulting from non-compliance with applicable laws** (e.g., statutory violations, regulatory breaches, or illegal conduct).  

### **Key Observations:**  
1. **Indemnification Exception:** The clause explicitly **excludes** indemnification obligations for third-party claims from the liability cap. If a party's breach of law leads to a third-party claim, indemnification may still apply.  
2. **No Direct ""Compliance with Law"" Carveout:** Unlike some contracts, this clause does **not** state that liability limitations are void if a party violates applicable laws.  
3. **Potential Legal Override:** Even without an explicit carveout, **mandatory laws** (e.g., fraud, willful misconduct, or statutory penalties) may **override** contractual liability limits under certain jurisdictions.  

### **Conclusion:**  
This clause **does not expressly include a compliance-with-law carveout**, meaning liability for statutory/regulatory breaches could still be limited unless:  
- The law itself prohibits such limitations (e.g., antitrust, data privacy, or employment laws).  
- A court deems the limitation unenforceable for public policy reasons.  

If the parties want to ensure liability remains uncapped for legal violations, they should **add an explicit carveout** (e.g., *""Notwithstanding the foregoing, nothing in this Agreement limits liability arising from a party’s breach of applicable law.""*).  

Would you like drafting suggestions for such a carveout?",5
compliance with law carveout to cap on liability,e156a5b7c4,"28.2. Limitations of Liability--Except in respect of personal injury or death caused by the negligence of either party (for which by law no limit applies), in the event either party shall be liable to the other party on account of the performance or nonperformance of its respective obligations under this Agreement, whether arising by negligence, wilful misconduct or otherwise, the amount recoverable by the other party for all events, acts or omissions shall not exceed, in the aggregate, an amount equal to payments made under this Agreement.","The query asks about a **""compliance with law carveout to cap on liability""**—meaning whether the clause includes an exception to the liability cap where compliance with applicable law requires it.  

### **Relevance to the Query:**  
The clause **does contain a carveout for situations where the law prohibits limiting liability**. Specifically:  

1. **Explicit Legal Carveout for Personal Injury/Death:**  
   - The clause states that the liability cap **does not apply** to ""personal injury or death caused by negligence"" because **the law does not permit liability limits in such cases**.  
   - This is a **mandatory legal exception**, ensuring the clause complies with statutory or common law principles that prohibit capping liability for personal harm.  

2. **No General Compliance with Law Carveout:**  
   - The clause **does not** explicitly state a broader carveout for other legal requirements (e.g., fraud, gross negligence, or statutory liabilities beyond personal injury/death).  
   - If other laws (e.g., consumer protection, antitrust, or data privacy laws) impose **uncapped liability**, this clause **may not automatically override them** unless the agreement includes a broader **""compliance with law"" exception**.  

### **Conclusion:**  
The clause **partially addresses** the query by carving out liability for personal injury/death where the law prohibits limits. However, it **does not explicitly extend** to all legal requirements that might invalidate liability caps. If the parties want broader protection against unenforceable caps, they should consider adding a general **""subject to applicable law""** or **""except where prohibited by law""** provision.  

Would you like suggested wording for such a broader carveout?",4
indemnification carveout to cap on liability,ce9a51c665,"5 Confidential Information. <omitted>
7 Indemnification and Insurance. 7.1 <omitted>
9 Limitation of Liability.
9.1 The maximum liability of one Party to the other Party and its affiliates in relation to this Agreement will be [***] (""""Liability Cap""""), provided however that:
9.1.1 The Liability Cap will not apply to any (1) material confidentiality breach under Section 5, and/or (2) indemnification obligations under Section 7.1.
9.1.2 The Liability Cap will not apply to intentional misconduct and/or gross negligence.
9.2 For the purpose of this Section, """"liability"""" means liability for any and all claims, causes of action, judgments, costs and expenses (including but not limited to reasonable attorney fees and expenses), reimbursements, losses, and any and all other liabilities and damages of any kind, whether in contract, tort (including negligence), equity, statute or otherwise arising out of, in relation to or as a result of this Agreement.","This clause is directly relevant to the query about an **""indemnification carveout to cap on liability""** because it explicitly addresses how indemnification obligations are treated in relation to the general limitation of liability (the ""Liability Cap""). Here’s the breakdown:

### Key Relevance to the Query:
1. **Indemnification Carveout**  
   - The clause carves out (excludes) indemnification obligations (Section 7.1) from the Liability Cap. This means that:  
     - Claims covered by indemnification (e.g., third-party claims, IP infringement, or other specified liabilities in Section 7.1) are **not subject to the [***] cap**.  
     - The indemnifying party’s liability for such obligations could be **uncapped** or subject to a separate limit (if any) defined in the indemnification section.  

2. **Other Carveouts to the Liability Cap**  
   The clause also excludes:  
   - **Confidentiality breaches** (Section 5): Liability for material breaches of confidentiality is uncapped.  
   - **Intentional misconduct/gross negligence**: These acts are typically excluded from liability limits as a matter of public policy or fairness.  

3. **Scope of ""Liability""**  
   The broad definition of ""liability"" (claims, costs, damages, etc.) ensures the cap and its carveouts apply comprehensively across all types of legal theories (contract, tort, statute, etc.).  

### Why This Matters for the Query:  
- The clause **prioritizes indemnification obligations** by ensuring they are not constrained by the general cap, which aligns with common contractual risk allocation strategies (e.g., protecting against third-party claims).  
- It balances risk by capping routine liabilities (e.g., ordinary breaches) while **preserving full exposure for high-stakes scenarios** (indemnification, confidentiality, and bad-faith acts).  

### Drafting Note:  
If the query seeks to *modify* this carveout, parties might negotiate:  
- Adding sub-limits for indemnification (e.g., a higher but still capped amount).  
- Narrowing the carveout (e.g., excluding certain types of indemnified claims).  
- Clarifying if indemnification obligations are subject to separate terms (e.g., ""sole remedy"" provisions).  

Let me know if you’d like help refining or analyzing specific language!",5
indemnification carveout to cap on liability,0eabff6ea5,"14.4 Indemnification You shall indemnify and hold harmless to the fullest extent by law us, our affiliates and our respective directors, officers, employees, shareholders, and agents, (collectively the ""Indemnitees"") from any and all losses and expenses (as hereinafter defined) incurred in connection with any litigation or other form of adjudicatory procedure, claim, demand, investigation, or formal or informal inquiry (regardless of whether same is reduced to judgment) or any settlement thereof which arises directly or indirectly from, as a result of, or in connection with your operation of the Franchised Business including, but not limited to, claims arising as a result of the maintenance and operation of vehicles (collectively an ""event""), and regardless of whether same resulted from any strict or vicarious liability imposed by law on the Indemnitees; provided, however, that this indemnity shall not apply to any liability arising from the gross negligence of the Indemnitees (except to the extent that joint liability is involved, in which event the indemnification provided herein shall extend to any finding of comparative negligence or contributory negligence attributable to you). For the purpose of this Section 14.4, the term ""losses and expenses"" shall be deemed to include compensatory, exemplary, or punitive damages; fines and penalties; attorneys' fees; experts' fees; court costs; costs associated with investigating and defending against claims; settlement amounts; judgments; compensation for damages to our reputation and goodwill; and all other costs associated with any of the foregoing losses and expenses. You shall give us prompt notice of any event of which you are aware for which indemnification is required and, at your expense and risk, we may elect to assume (but under no circumstance are obligated to undertake) the defense and/or settlement thereof, provided that we will seek your advice and counsel. Any assumption of ours shall not modify your indemnification obligation. We may, in our sole judgment, take such actions as we deem necessary and appropriate to investigate, defend, or settle any event or take other remedial or corrective actions with respect thereto as may be, in our sole judgment, necessary for the protection of the Indemnitees or the System. You shall defend us and each of our affiliates, officers, directors, shareholders, agents, and employees named in any lawsuit based on such loss or expenses and shall pay all costs and reasonable attorneys' fees associated with such defense. If we wish to retain our own counsel to defend any such action, you shall reimburse us for all reasonable costs and legal fees incurred by us for such defense. Said reimbursement shall be made to us in a timely manner upon demand as such fees are incurred by us and billed to you.","The query asks about an **""indemnification carveout to cap on liability.""** Here’s how the clause (Section 14.4) is relevant to this concept:

### **1. Indemnification Scope vs. Liability Cap**  
The clause imposes a broad indemnification obligation on the franchisee (""You"") to cover losses incurred by the franchisor (""Indemnitees"") arising from the franchisee’s operations, including legal fees, damages, and settlements. However, it **carves out liability for the Indemnitees' gross negligence** (except in cases of joint liability).  

- **Carveout:** The indemnification does not apply to liabilities caused by the Indemnitees' **gross negligence**, meaning the franchisor cannot force the franchisee to cover losses stemming from the franchisor’s own egregious misconduct.  
- **No Explicit Cap:** While the clause does not mention a monetary cap on indemnification liability, the carveout functionally limits the franchisee’s exposure by excluding indemnification for the franchisor’s gross negligence.  

### **2. Relevance to ""Cap on Liability""**  
- If the contract elsewhere includes a **general cap on liability** (e.g., a monetary limit on damages), this indemnification clause **operates alongside it** but is not itself a cap.  
- The carveout ensures that even if the franchisee’s indemnification obligation is otherwise unlimited, they are **not liable for the franchisor’s gross negligence**, which acts as a partial limitation.  

### **3. Key Takeaways**  
- The clause **broadly shifts risk** to the franchisee but **carves out gross negligence** as a limit.  
- It does not impose a monetary cap but **mitigates unlimited liability** by excluding certain franchisor misconduct.  
- If the contract has a separate liability cap, this indemnification provision would apply **up to that cap**, except where the carveout applies.  

Thus, the clause is relevant to the query because it **creates a carveout to indemnification** (excluding gross negligence) but does not itself impose a monetary cap—unless one exists elsewhere in the agreement.  

Would you like help drafting language to explicitly tie this to a liability cap?",5
indemnification carveout to cap on liability,8a8abd409f,"5 Confidential Information. <omitted>
7 Indemnification and Insurance. 7.1 <omitted>
9 Limitation of Liability.
9.1 The maximum liability of one Party to the other Party and its affiliates in relation to this Agreement will be [***] (""Liability Cap""), provided however that:
9.1.1 The Liability Cap will not apply to any (1) material confidentiality breach under Section 5, and/or (2) indemnification obligations under Section 7.1.
9.1.2 The Liability Cap will not apply to intentional misconduct and/or gross negligence.
9.2 For the purpose of this Section, ""liability"" means liability for any and all claims, causes of action, judgments, costs and expenses (including but not limited to reasonable attorney fees and expenses), reimbursements, losses, and any and all other liabilities and damages of any kind, whether in contract, tort (including negligence), equity, statute or otherwise arising out of, in relation to or as a result of this Agreement.","This clause directly addresses the query about an **indemnification carveout to a cap on liability** by explicitly stating that the general limitation of liability (the ""Liability Cap"") does **not** apply to certain exceptions, including indemnification obligations. Here’s the breakdown:

1. **Liability Cap (General Rule)**:  
   - Section 9.1 sets a maximum liability limit (""[***]"") for claims arising under the Agreement.  

2. **Indemnification Carveout (Exception)**:  
   - Section 9.1.1 explicitly **excludes** indemnification obligations (under Section 7.1) from the Liability Cap. This means:  
     - If a party incurs liability due to indemnification (e.g., third-party claims covered by Section 7.1), the cap **does not apply**, and the indemnifying party’s liability could exceed the agreed limit.  

3. **Other Carveouts**:  
   - The clause also carves out **confidentiality breaches** (Section 5) and **intentional misconduct/gross negligence** (Section 9.1.2), but these are separate from the indemnification exception.  

### Relevance to the Query:  
The clause demonstrates a common contractual structure where:  
- A general liability cap is imposed to limit risk.  
- **Indemnification obligations are carved out** from that cap, ensuring the indemnifying party remains fully liable for covered claims (e.g., third-party lawsuits).  

This protects the indemnified party by ensuring they can recover **uncapped** amounts for indemnifiable claims, even if other liabilities under the Agreement are limited.  

**Key Takeaway**: The indemnification carveout ensures that the Liability Cap does not undermine the parties’ agreed risk allocation for third-party claims or other indemnified matters.",5
indemnification carveout to cap on liability,eb935e4d2e,"12.3 No Liability for Consequential Damages. No party will be liable to any other for any indirect, consequential, or special damages or for loss of profits. This limitation does not, however, apply to any obligation of either party to indemnify the other in connection with any Indemnifiable Loss.
12.4 Limitation on Liability.
Notwithstanding any other provision contained in this Agreement, each party's maximum aggregate liability to the other party for any and all causes whatsoever, and each party's remedy, regardless of the form of action, whether in contract or tort, including negligence, and whether or not pursuant to the indemnification provisions contained in Section 12 and whether or not such party is notified of the possibility of damage to the other party, shall be limited to $[* * *].","The query concerns an **""indemnification carveout to cap on liability,""** which refers to whether indemnification obligations are excluded from (or ""carved out"" of) a general limitation of liability clause in a contract.  

### **Relevance of the Clause to the Query:**  
1. **General Cap on Liability (Section 12.4)**  
   - The clause imposes a **maximum aggregate liability cap** (e.g., $[* * *]) for all claims, whether in contract, tort, negligence, or otherwise.  
   - This cap would normally apply broadly to **all liabilities** under the agreement.  

2. **Indemnification Carveout (Section 12.3 & 12.4)**  
   - **Section 12.3** explicitly states that the **limitation on consequential damages** (e.g., indirect, special, lost profits) **does not apply to indemnification obligations** (""This limitation does not, however, apply to any obligation of either party to indemnify the other..."").  
   - **Section 12.4** reinforces this by stating that the **aggregate liability cap applies ""whether or not pursuant to the indemnification provisions.""** This suggests that indemnification claims **are subject to the cap** unless an exception applies.  

### **Interpretation:**  
- The clause **partially carves out indemnification from liability limitations** but in a nuanced way:  
  - **Indemnifiable Losses are exempt from the exclusion of consequential damages** (Section 12.3).  
  - However, **indemnification claims may still be subject to the overall liability cap** (Section 12.4), unless another provision (e.g., a separate indemnification section) overrides this.  

### **Key Takeaway:**  
The clause **does not fully exempt indemnification from the liability cap** but ensures that indemnifiable losses (e.g., third-party claims) are not barred just because they include consequential damages. The **aggregate cap in 12.4 likely still applies** unless contradicted elsewhere in the agreement.  

For a true **""carveout,""** the contract would need clearer language (e.g., ""Notwithstanding Section 12.4, indemnification obligations shall not be subject to the liability cap""). Without such language, indemnification claims may still be capped.  

Would you like suggestions for drafting a stronger carveout?",4
indemnification carveout to cap on liability,980a304336,"12.3 No Liability for Consequential Damages. No party will be liable to any other for any indirect, consequential, or special damages or for loss of profits. This limitation does not, however, apply to any obligation of either party to indemnify the other in connection with any Indemnifiable Loss.
12.4 Limitation on Liability. Notwithstanding any other provision contained in this Agreement, each party's maximum aggregate liability to the other party for any and all causes whatsoever, and each party's remedy, regardless of the form of action, whether in contract or tort, including negligence, and whether or not pursuant to the indemnification provisions contained in Section 12 and whether or not such party is notified of the possibility of damage to the other party, shall be limited to $[* * *].","The query concerns an **""indemnification carveout to cap on liability,""** which refers to whether indemnification obligations are excluded (carved out) from a general limitation of liability clause in a contract.  

### **Relevance of the Clause to the Query:**  
1. **General Cap on Liability (Section 12.4)**  
   - The clause imposes a **maximum aggregate liability cap** (e.g., $[* * *]) for all claims, whether in contract, tort, negligence, or otherwise.  
   - This cap would normally apply broadly to all claims under the agreement.  

2. **Indemnification Carveout (Section 12.3 & 12.4)**  
   - **Section 12.3** states that the **exclusion of indirect/consequential damages does not apply to indemnification obligations** (i.e., indemnifiable losses are still recoverable even if they include consequential damages).  
   - **Section 12.4** includes the phrase **""whether or not pursuant to the indemnification provisions contained in Section 12,""** which suggests that the **liability cap applies even to indemnification claims**—unless there is an explicit carveout.  

### **Interpretation:**  
- The clause **does not fully carve out indemnification from the liability cap**—instead, it **subjects indemnification claims to the same cap** as other claims.  
- However, **indemnifiable losses can still include consequential damages** (per Section 12.3), meaning that while indemnification claims are capped, they are not restricted by the **type** of damages (unlike non-indemnity claims).  

### **Key Takeaway:**  
This clause **does not fully exempt indemnification from the liability cap** but ensures that indemnifiable losses can include consequential damages (which would otherwise be excluded under Section 12.3). If the parties intended a full carveout, the language would need to explicitly state that indemnification obligations are **excluded from the liability cap** in Section 12.4.  

Would you like suggested revisions to create a clearer indemnification carveout?",5
IP infringement exception to cap on liability,a818258b71,"9.4 LIMITATIONS ON LIABILITY. EXCEPT FOR LIABILITY ARISING FROM SECTION 9.3 [Intellectual Property Infringement], IN NO EVENT SHALL EITHER PARTY BE LIABLE TO THE OTHER FOR ANY INDIRECT, SPECIAL, INCIDENTAL, PUNITIVE OR CONSEQUENTIAL DAMAGES, LOSSES, OR EXPENSES INCLUDING, BUT NOT LIMITED TO, LOSS OF USE, LOSS OF PROFITS, OR LOSS OF GOODWILL, EVEN IF THAT PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH LOSS OR DAMAGE.
EXCEPT FOR LIABILITY ARISING FROM SECTION 9.3 [Intellectual Property Infringement], IN NO EVENT SHALL EITHER PARTY BE LIABLE UNDER THIS AGREEMENT FOR AN AMOUNT GREATER THAN THE AMOUNT THAT SUCH PARTY HAS EARNED PURSUANT TO THE REVENUE SHARING PROVISIONS OF SECTION 5.4 [Share of Net Revenue] IN THE TWELVE MONTH PERIOD PRECEDING THE CLAIM","This clause is directly relevant to the query about an **""IP infringement exception to the cap on liability""** because it explicitly carves out liability arising from **intellectual property (IP) infringement** (Section 9.3) from two key limitations on liability:

1. **Exclusion of Certain Damages**:  
   - The clause states that neither party is liable for **indirect, special, incidental, punitive, or consequential damages** (e.g., lost profits, goodwill) **unless** the liability arises from IP infringement (Section 9.3).  
   - This means that for IP infringement claims, the injured party **can** seek these broader categories of damages, which would otherwise be excluded.

2. **Monetary Cap on Liability**:  
   - The clause imposes a general cap on liability, limiting each party's total liability to the amount they earned under the **Revenue Sharing provisions (Section 5.4)** in the **12 months preceding the claim**.  
   - However, this cap **does not apply** to liability stemming from IP infringement (Section 9.3). Thus, claims related to IP infringement could expose a party to **uncapped liability** (i.e., damages may exceed the revenue-sharing limit).  

### Key Takeaway:  
The clause **exempts IP infringement claims** from both:  
- The **exclusion of consequential/punitive damages**, and  
- The **monetary cap on liability**.  

This means IP infringement claims are treated more severely under the contract, allowing the aggrieved party to pursue **full damages** (including indirect or punitive damages) without being restricted by the revenue-sharing cap.  

Would you like further clarification on how this interacts with Section 9.3 or other parts of the agreement?",5
IP infringement exception to cap on liability,395aab365a,"11.3. Liability Cap. Without affecting Section 10 or the respective obligations of the parties under the Confidentiality Agreement and except for any liability (i) relating to any breach associated with the unauthorized use of Intellectual Property, (ii) arising from the intentional breach or willful misconduct of a party, or (iii) arising from the non-compliance with any mandatory applicable law or regulation, the total aggregate liability of one party to another party for any claim relating to any breach of this Agreement (or any Purchase Order or other agreement entered into in connection with this Agreement) (a """"Claim"""") shall be limited to the aggregate amount of the purchase prices paid by Distributor to Accuray for Products pursuant to this Agreement (or any Purchase Order or other Agreement entered into in connection with this Agreement) during the twelve calendar months preceding the date of the notification to the other party of such Claim less any amounts paid or payable in respect of any other Claim of which the other party was notified during such twelve month period.","This clause is directly relevant to the query about **""IP infringement exception to the cap on liability""** because it explicitly carves out an exception to the general liability cap for breaches related to **unauthorized use of Intellectual Property (IP)**. Here’s how it addresses the query:

1. **General Liability Cap**:  
   The clause states that, under normal circumstances, a party's total liability for claims arising from breaches of the agreement is capped at the aggregate purchase prices paid by the Distributor to Accuray in the **12 months preceding the claim notification**.

2. **Exceptions to the Cap**:  
   The cap **does not apply** to three specific scenarios, one of which is **(i) liability relating to any breach associated with the unauthorized use of Intellectual Property**. This means:  
   - If a party is found liable for **IP infringement** (e.g., unauthorized use of patents, copyrights, or trademarks), their liability is **uncapped** and could exceed the standard monetary limit.  
   - The other exceptions (willful misconduct/intentional breach and non-compliance with laws) are also uncapped, but the focus here is on IP.

3. **Relevance to the Query**:  
   The clause confirms that **IP infringement claims are treated differently** from ordinary breaches under the agreement. While most liabilities are limited, IP-related breaches expose the liable party to **potentially unlimited damages**, depending on the severity of the infringement and applicable law.  

### Key Takeaway:  
The clause ensures that **IP infringement cannot be shielded by the liability cap**, protecting the IP owner (likely Accuray) from being restricted to a limited recovery in case of misuse. This is critical for safeguarding proprietary rights and deterring unauthorized use.  

Would you like further analysis on how this interacts with other sections (e.g., confidentiality or indemnification)?",5
IP infringement exception to cap on liability,5f6b3d9789,"10. INDEMNITIES. <omitted>
WITHOUT AFFECTING STRICT PRODUCT LIABILITY UNDER MANDATORY APPLICABLE LAW, SECTION 10, OR THE RESPECTIVE OBLIGATIONS OF THE PARTIES UNDER THE CONFIDENTIAILITY AGREEMENT AND EXCEPT FOR BREACHES ASSOCIATED WITH THE UNAUTHORIZED USE OF INTELLECTUAL PROPERTY, IN NO EVENT SHALL EITHER PARTY BE LIABLE TO THE OTHER PARTY FOR SPECIAL, INCIDENTAL, CONSEQUENTIAL, PUNITIVE OR TORT DAMAGES, INCLUDING WITHOUT LIMITATION, ANY DAMAGES RESULTING FROM LOSS OF USE, LOSS OF DATA, LOSS OF PROFITS OR LOSS OF BUSINESS ARISING OUT OF OR IN CONNECTION WITH THE MATTERS CONTEMPLATED BY THIS AGREEMENT, WHETHER OR NOT A PARTY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.
<omitted>
11.3. Liability Cap. Without affecting Section 10 or the respective obligations of the parties under the Confidentiality Agreement and except for any liability (i) relating to any breach associated with the unauthorized use of Intellectual Property, (ii) arising from the intentional breach or willful misconduct of a party, or (iii) arising from the non-compliance with any mandatory applicable law or regulation, the total aggregate liability of one party to another party for any claim relating to any breach of this Agreement (or any Purchase Order or other agreement entered into in connection with this Agreement) (a """"Claim"""") shall be limited to the aggregate amount of the purchase prices paid by Distributor to Accuray for Products pursuant to this Agreement (or any Purchase Order or other Agreement entered into in connection with this Agreement) during the twelve calendar months preceding the date of the notification to the other party of such Claim less any amounts paid or payable in respect of any other Claim of which the other party was notified during such twelve month period.","The clause is directly relevant to the query about **""IP infringement exception to cap on liability""** because it explicitly carves out exceptions to the general liability cap for breaches involving **unauthorized use of Intellectual Property (IP)**. Here’s how the clause addresses the query:

### Key Points:
1. **IP Infringement Exception to Liability Cap**  
   - Both **Section 10 (Indemnities)** and **Section 11.3 (Liability Cap)** exclude breaches related to **unauthorized use of IP** from the limitations on liability.  
   - This means that if a party is liable for IP infringement (e.g., unauthorized use of patents, copyrights, or trademarks), the **cap on damages** (which otherwise limits liability to the aggregate purchase prices paid over 12 months) **does not apply**. The liable party could face **uncapped damages** for such breaches.

2. **Other Exceptions to the Cap**  
   The clause also highlights other scenarios where the liability cap does not apply, including:  
   - **Intentional breaches or willful misconduct** (e.g., deliberate IP theft).  
   - **Non-compliance with mandatory laws** (e.g., statutory IP protections).  

3. **Types of Damages Excluded (Unless IP is Involved)**  
   - The general limitation excludes **special, incidental, consequential, punitive, or tort damages** (e.g., lost profits, business disruption) **unless** the claim involves IP infringement, intentional misconduct, or legal violations.  

### Why This Matters for IP Infringement:  
- **IP breaches are treated more severely** than ordinary contractual breaches under this agreement.  
- A party sued for IP infringement could be exposed to **full damages** (not just the capped amount), including **consequential or punitive damages**, which would otherwise be excluded.  
- This aligns with common legal practices where IP violations often carry **higher risks** due to statutory penalties (e.g., under copyright or patent law) and the potential for significant harm.  

### Practical Implications:  
- A distributor using a supplier’s IP without authorization could face **uncapped liability**, even if other breaches (e.g., late delivery) are subject to the cap.  
- The clause incentivizes parties to **avoid IP misuse** by removing financial safeguards that apply to ordinary breaches.  

In summary, the clause explicitly **excludes IP infringement from liability limitations**, ensuring that IP-related breaches remain fully actionable without the protection of the contractual cap.",5
IP infringement exception to cap on liability,0bb5a9f842,"16. LIMITATION OF LIABILITY. Except with respect to any claim or liability arising from an infringement of any third party intellectual property right, in no event shall either party be liable for any special, indirect, consequential, punitive or incidental damages of any kind. This Section shall survive the termination or expiration of this Agreement.","The clause **""16. LIMITATION OF LIABILITY""** is directly relevant to the query regarding an **""IP infringement exception to the cap on liability""** because it explicitly carves out an exception for intellectual property (IP) infringement claims from the general limitation of liability.  

### Key Points:  
1. **General Limitation of Liability**  
   - The clause states that, in most cases, neither party will be liable for **special, indirect, consequential, punitive, or incidental damages**.  
   - This means that damages like lost profits, reputational harm, or other non-direct losses are typically excluded.  

2. **Exception for IP Infringement**  
   - The clause makes a clear exception for **""any claim or liability arising from an infringement of any third-party intellectual property right.""**  
   - This means that if one party is sued for IP infringement (e.g., patent, copyright, or trademark violations), the limitation of liability **does not apply**, and the infringing party could be held fully liable for all damages, including indirect or consequential losses.  

3. **Survival Clause**  
   - The provision remains in effect even after the agreement ends, ensuring that IP infringement claims can still be pursued post-termination.  

### Why This Matters for the Query:  
- If a party is concerned about **uncapped liability for IP infringement**, this clause confirms that IP claims are **not subject to the usual liability cap**.  
- Businesses should assess their IP risks (e.g., software licensing, patented technology) since infringement claims could expose them to **greater financial liability** than other breaches.  

Would you like help drafting additional protections or reviewing related indemnity clauses?",5
